u,i,ts,label,idx
128,1601,880307807.0,1,36572
128,1110,880307846.0,1,36573
128,1745,880307898.0,1,36574
128,1235,880307898.0,1,36575
128,1191,880307922.0,1,36576
128,1188,880307940.0,1,36577
128,1382,880307979.0,1,36578
128,997,880307996.0,1,36579
128,1198,880308038.0,1,36580
128,1420,880308099.0,1,36581
128,1379,880308141.0,1,36582
128,950,880308186.0,1,36583
128,977,880308186.0,1,36584
128,1409,880308256.0,1,36585
128,1621,880308256.0,1,36586
128,1367,880308256.0,1,36587
128,1415,880308284.0,1,36588
128,1001,880308329.0,1,36589
128,1171,880308390.0,1,36590
128,1310,880308390.0,1,36591
128,1318,880308408.0,1,36592
128,1116,880308426.0,1,36593
128,970,880308453.0,1,36594
128,2056,880308453.0,1,36595
128,1386,880308453.0,1,36596
128,1831,880308453.0,1,36597
128,1238,880308550.0,1,36598
128,1156,880308578.0,1,36599
128,951,880308578.0,1,36600
128,1319,880308578.0,1,36601
128,1251,880308601.0,1,36602
128,1264,880308690.0,1,36603
128,1559,880308690.0,1,36604
128,1163,880308755.0,1,36605
128,1727,880308755.0,1,36606
128,1922,880308783.0,1,36607
128,2005,880308807.0,1,36608
128,1307,880308831.0,1,36609
128,1136,880308871.0,1,36610
128,1577,880308909.0,1,36611
128,1833,880308909.0,1,36612
128,1775,880308959.0,1,36613
128,1099,880308959.0,1,36614
128,1963,880308959.0,1,36615
128,1257,880309089.0,1,36616
128,1465,880309185.0,1,36617
128,2053,880309214.0,1,36618
128,1112,880309214.0,1,36619
128,1708,880309339.0,1,36620
732,992,880309870.0,1,36621
732,1435,880309870.0,1,36622
732,1695,880309892.0,1,36623
732,1083,880309927.0,1,36624
732,1101,880309940.0,1,36625
732,1596,880309964.0,1,36626
732,987,880309964.0,1,36627
732,1039,880309996.0,1,36628
732,1320,880310035.0,1,36629
732,1119,880310082.0,1,36630
732,1514,880310201.0,1,36631
732,1042,880310201.0,1,36632
732,1348,880310202.0,1,36633
732,995,880310202.0,1,36634
732,1021,880310233.0,1,36635
732,1012,880310264.0,1,36636
732,974,880310264.0,1,36637
732,1301,880310285.0,1,36638
732,968,880310285.0,1,36639
732,1084,880310300.0,1,36640
732,1085,880310324.0,1,36641
732,1017,880310324.0,1,36642
732,1153,880310352.0,1,36643
732,993,880310371.0,1,36644
732,1047,880310371.0,1,36645
732,1142,880310390.0,1,36646
732,1639,880310390.0,1,36647
732,1097,880310426.0,1,36648
732,1588,880310426.0,1,36649
732,1211,880310440.0,1,36650
732,996,880310465.0,1,36651
732,1068,880310490.0,1,36652
732,1689,880310506.0,1,36653
732,1347,880310506.0,1,36654
732,1496,880310521.0,1,36655
732,954,880310541.0,1,36656
732,1308,880310553.0,1,36657
732,1041,880310569.0,1,36658
662,1455,880313163.0,1,36659
662,1002,880313230.0,1,36660
662,2140,880313250.0,1,36661
662,1609,880313270.0,1,36662
662,1445,880313270.0,1,36663
662,1085,880313292.0,1,36664
662,1371,880313310.0,1,36665
662,993,880313310.0,1,36666
662,1153,880313329.0,1,36667
662,1021,880313391.0,1,36668
662,1817,880313391.0,1,36669
662,1064,880313423.0,1,36670
662,1121,880313423.0,1,36671
662,1092,880313423.0,1,36672
662,956,880313423.0,1,36673
662,1211,880313447.0,1,36674
662,1301,880313447.0,1,36675
662,1591,880313482.0,1,36676
662,1353,880313523.0,1,36677
662,1350,880313523.0,1,36678
662,1027,880313523.0,1,36679
662,1376,880313542.0,1,36680
662,1030,880313559.0,1,36681
662,1978,880313582.0,1,36682
662,1047,880313582.0,1,36683
662,1389,880313582.0,1,36684
662,1347,880313603.0,1,36685
662,1148,880313604.0,1,36686
662,1017,880313640.0,1,36687
662,969,880313640.0,1,36688
662,1242,880313640.0,1,36689
662,1396,880313661.0,1,36690
662,1344,880313661.0,1,36691
662,1080,880313662.0,1,36692
148,1898,880313679.0,1,36693
148,2209,880313679.0,1,36694
148,1779,880313679.0,1,36695
148,1725,880313679.0,1,36696
148,1653,880313680.0,1,36697
662,954,880313682.0,1,36698
662,1799,880313682.0,1,36699
662,1454,880313723.0,1,36700
662,1620,880313723.0,1,36701
662,1308,880313723.0,1,36702
662,1715,880313789.0,1,36703
662,1434,880313811.0,1,36704
662,1325,880313811.0,1,36705
662,1467,880313841.0,1,36706
662,1280,880313858.0,1,36707
148,1566,880313886.0,1,36708
148,1094,880313886.0,1,36709
662,967,880313903.0,1,36710
662,1508,880313929.0,1,36711
662,1950,880313929.0,1,36712
662,1878,880313992.0,1,36713
662,1134,880313992.0,1,36714
662,1957,880314029.0,1,36715
148,950,880314031.0,1,36716
148,1505,880314031.0,1,36717
148,1043,880314031.0,1,36718
148,1135,880314089.0,1,36719
662,1165,880314103.0,1,36720
662,1393,880314103.0,1,36721
148,966,880314137.0,1,36722
662,1567,880314144.0,1,36723
662,1220,880314144.0,1,36724
662,966,880314144.0,1,36725
662,1505,880314194.0,1,36726
662,1175,880314194.0,1,36727
662,1840,880314194.0,1,36728
662,1349,880314194.0,1,36729
148,1174,880314218.0,1,36730
662,1416,880314225.0,1,36731
662,1219,880314253.0,1,36732
662,1311,880314272.0,1,36733
662,1056,880314272.0,1,36734
662,2015,880314272.0,1,36735
662,1673,880314310.0,1,36736
148,1255,880314320.0,1,36737
148,1291,880314320.0,1,36738
662,1296,880314366.0,1,36739
148,1251,880314383.0,1,36740
148,1844,880314383.0,1,36741
148,1338,880314383.0,1,36742
148,1079,880314383.0,1,36743
662,1127,880314384.0,1,36744
148,1760,880314412.0,1,36745
662,1173,880314453.0,1,36746
662,1479,880314453.0,1,36747
662,991,880314477.0,1,36748
662,1238,880314477.0,1,36749
148,1151,880314478.0,1,36750
148,1200,880314500.0,1,36751
662,1808,880314500.0,1,36752
662,1420,880314500.0,1,36753
148,1352,880314528.0,1,36754
148,1415,880314529.0,1,36755
148,1044,880314529.0,1,36756
662,1435,880314564.0,1,36757
662,1261,880314564.0,1,36758
148,1040,880314772.0,1,36759
148,1690,880314772.0,1,36760
148,1472,880314772.0,1,36761
148,1198,880314797.0,1,36762
148,1062,880314824.0,1,36763
148,1702,880314914.0,1,36764
148,1046,880314914.0,1,36765
148,997,880314969.0,1,36766
148,1298,880314969.0,1,36767
148,1014,880314991.0,1,36768
148,998,880315080.0,1,36769
148,1208,880315170.0,1,36770
148,952,880315170.0,1,36771
148,1219,880315170.0,1,36772
148,1329,880315197.0,1,36773
148,1728,880315243.0,1,36774
148,1261,880315243.0,1,36775
148,1484,880315276.0,1,36776
148,1001,880315322.0,1,36777
148,1964,880315396.0,1,36778
99,1213,880317103.0,1,36779
99,1899,880317271.0,1,36780
370,1195,880317293.0,1,36781
370,1709,880318158.0,1,36782
370,969,880318158.0,1,36783
370,1302,880318158.0,1,36784
370,1469,880318158.0,1,36785
370,1650,880318158.0,1,36786
370,1921,880318415.0,1,36787
370,1377,880318415.0,1,36788
128,1756,880327216.0,1,36789
128,1301,880327590.0,1,36790
128,1650,880327839.0,1,36791
128,1764,880327970.0,1,36792
128,1253,880328167.0,1,36793
370,1473,880331510.0,1,36794
370,1200,880331829.0,1,36795
370,994,880331938.0,1,36796
370,1488,880331938.0,1,36797
370,1978,880331938.0,1,36798
784,1004,880331942.0,1,36799
370,2124,880332034.0,1,36800
784,1133,880332039.0,1,36801
784,1233,880332039.0,1,36802
784,1299,880332063.0,1,36803
784,1478,880332063.0,1,36804
784,1639,880332063.0,1,36805
784,1445,880332063.0,1,36806
784,968,880332089.0,1,36807
784,993,880332089.0,1,36808
784,1817,880332089.0,1,36809
784,1446,880332114.0,1,36810
784,1301,880332114.0,1,36811
784,1017,880332148.0,1,36812
784,1336,880332148.0,1,36813
784,1588,880332169.0,1,36814
784,1186,880332169.0,1,36815
784,1581,880332189.0,1,36816
784,1092,880332189.0,1,36817
784,1616,880332215.0,1,36818
784,1806,880332215.0,1,36819
784,1309,880332232.0,1,36820
784,1371,880332259.0,1,36821
784,1350,880332259.0,1,36822
784,1148,880332259.0,1,36823
784,1039,880332275.0,1,36824
784,1326,880332296.0,1,36825
370,1692,880332307.0,1,36826
784,1231,880332316.0,1,36827
784,1315,880332333.0,1,36828
370,1149,880332347.0,1,36829
784,2067,880332365.0,1,36830
784,1047,880332365.0,1,36831
784,1027,880332400.0,1,36832
784,1308,880332400.0,1,36833
784,996,880332437.0,1,36834
370,1391,880332480.0,1,36835
370,1076,880332480.0,1,36836
370,1256,880332537.0,1,36837
370,1778,880332563.0,1,36838
370,1019,880332609.0,1,36839
370,1551,880332643.0,1,36840
370,1649,880332643.0,1,36841
370,1079,880332643.0,1,36842
370,1745,880332643.0,1,36843
370,1282,880332683.0,1,36844
370,2253,880332683.0,1,36845
370,1307,880332752.0,1,36846
370,1998,880332802.0,1,36847
370,1702,880332831.0,1,36848
370,1905,880332831.0,1,36849
370,1503,880332857.0,1,36850
370,1197,880332857.0,1,36851
370,1622,880332879.0,1,36852
370,1099,880332911.0,1,36853
370,1138,880332911.0,1,36854
370,958,880332949.0,1,36855
370,2411,880332949.0,1,36856
370,1312,880332949.0,1,36857
370,1194,880332998.0,1,36858
370,1833,880332998.0,1,36859
370,1163,880333027.0,1,36860
370,1465,880333027.0,1,36861
370,1952,880333069.0,1,36862
370,2012,880333098.0,1,36863
370,2207,880333098.0,1,36864
370,2135,880333121.0,1,36865
370,2274,880333144.0,1,36866
370,1156,880333168.0,1,36867
370,1402,880333195.0,1,36868
370,947,880333195.0,1,36869
370,1379,880333239.0,1,36870
370,1381,880333261.0,1,36871
370,1797,880333305.0,1,36872
370,1090,880333327.0,1,36873
370,2115,880333383.0,1,36874
370,1487,880333383.0,1,36875
370,1152,880333446.0,1,36876
370,1761,880333446.0,1,36877
370,1653,880333470.0,1,36878
370,1325,880333494.0,1,36879
370,1071,880333516.0,1,36880
370,1141,880333540.0,1,36881
370,1448,880333540.0,1,36882
370,971,880333598.0,1,36883
370,1361,880333598.0,1,36884
370,981,880333626.0,1,36885
370,957,880333653.0,1,36886
370,1517,880333695.0,1,36887
370,1471,880333695.0,1,36888
370,2221,880333695.0,1,36889
370,1365,880333695.0,1,36890
370,1764,880333719.0,1,36891
370,1951,880333802.0,1,36892
370,985,880333851.0,1,36893
370,1240,880333851.0,1,36894
370,1626,880333851.0,1,36895
370,1091,880333851.0,1,36896
370,1470,880333918.0,1,36897
370,1439,880333995.0,1,36898
370,1226,880333995.0,1,36899
370,1721,880333995.0,1,36900
370,1963,880334017.0,1,36901
370,2369,880334067.0,1,36902
370,1603,880334199.0,1,36903
370,1412,880334241.0,1,36904
370,1134,880334241.0,1,36905
370,1809,880334269.0,1,36906
370,1992,880334269.0,1,36907
370,1823,880334305.0,1,36908
370,1460,880334305.0,1,36909
370,1938,880334329.0,1,36910
370,1708,880334409.0,1,36911
370,2484,880334409.0,1,36912
370,1458,880334409.0,1,36913
370,2234,880334440.0,1,36914
370,1696,880334476.0,1,36915
370,1572,880334476.0,1,36916
128,991,880336655.0,1,36917
767,944,880345862.0,1,36918
767,1233,880345862.0,1,36919
767,1077,880346204.0,1,36920
767,1047,880346204.0,1,36921
767,1092,880346255.0,1,36922
767,1301,880346255.0,1,36923
767,1544,880346282.0,1,36924
767,1132,880346308.0,1,36925
767,956,880346340.0,1,36926
767,1017,880346392.0,1,36927
767,1030,880346418.0,1,36928
767,1541,880346466.0,1,36929
767,1012,880346491.0,1,36930
767,1921,880346606.0,1,36931
767,1456,880346694.0,1,36932
767,1133,880346722.0,1,36933
767,1033,880346768.0,1,36934
767,1021,880346797.0,1,36935
767,1800,880346854.0,1,36936
767,1746,880346911.0,1,36937
767,1239,880346951.0,1,36938
767,1678,880346975.0,1,36939
767,1169,880347034.0,1,36940
540,2201,880347690.0,1,36941
540,1219,880347770.0,1,36942
540,1308,880347813.0,1,36943
540,1450,880347831.0,1,36944
540,1424,880347957.0,1,36945
540,1562,880347957.0,1,36946
540,2184,880347984.0,1,36947
540,958,880347984.0,1,36948
540,1047,880348074.0,1,36949
540,1030,880348933.0,1,36950
540,1005,880348933.0,1,36951
540,1778,880348933.0,1,36952
540,1653,880348933.0,1,36953
353,1435,880353525.0,1,36954
353,1187,880353526.0,1,36955
353,945,880353526.0,1,36956
353,1233,880353526.0,1,36957
353,1615,880353584.0,1,36958
353,1324,880353584.0,1,36959
353,1101,880353585.0,1,36960
353,944,880353616.0,1,36961
353,984,880353660.0,1,36962
353,1157,880353736.0,1,36963
353,1635,880354094.0,1,36964
353,1042,880354094.0,1,36965
353,1804,880354094.0,1,36966
353,1119,880354094.0,1,36967
353,1195,880354094.0,1,36968
353,1212,880354094.0,1,36969
353,1077,880354149.0,1,36970
353,1133,880354149.0,1,36971
353,1301,880354149.0,1,36972
353,1033,880354149.0,1,36973
353,2028,880354181.0,1,36974
353,1544,880354215.0,1,36975
353,1817,880354215.0,1,36976
353,1605,880354250.0,1,36977
353,1456,880354250.0,1,36978
353,1609,880354275.0,1,36979
353,1466,880354315.0,1,36980
353,1376,880354315.0,1,36981
353,968,880354315.0,1,36982
353,1002,880354315.0,1,36983
353,1080,880354347.0,1,36984
353,993,880354379.0,1,36985
353,1092,880354379.0,1,36986
353,2119,880354408.0,1,36987
353,1012,880354436.0,1,36988
353,1021,880354484.0,1,36989
353,1017,880354484.0,1,36990
353,1913,880354484.0,1,36991
353,954,880354515.0,1,36992
353,1132,880354624.0,1,36993
353,1213,880354839.0,1,36994
353,1246,880354942.0,1,36995
353,1350,880354991.0,1,36996
353,1344,880355066.0,1,36997
353,956,880355094.0,1,36998
353,1203,880355177.0,1,36999
353,1064,880355177.0,1,37000
353,1030,880355209.0,1,37001
353,1072,880355261.0,1,37002
353,996,880355353.0,1,37003
353,1513,880355448.0,1,37004
353,1174,880355448.0,1,37005
353,1100,880355485.0,1,37006
353,1800,880355485.0,1,37007
353,1183,880355485.0,1,37008
353,1582,880355527.0,1,37009
353,1118,880355527.0,1,37010
353,1303,880355527.0,1,37011
353,966,880355527.0,1,37012
353,1613,880355594.0,1,37013
353,1001,880355623.0,1,37014
353,1415,880355678.0,1,37015
353,1277,880355678.0,1,37016
353,1219,880355678.0,1,37017
353,1056,880355715.0,1,37018
353,1440,880355715.0,1,37019
353,1886,880355747.0,1,37020
353,1377,880355803.0,1,37021
353,978,880355803.0,1,37022
353,1567,880355803.0,1,37023
353,1046,880355803.0,1,37024
353,976,880355803.0,1,37025
353,949,880355803.0,1,37026
353,1273,880355845.0,1,37027
353,1832,880355845.0,1,37028
353,1637,880355845.0,1,37029
353,1573,880355845.0,1,37030
353,1217,880355888.0,1,37031
353,1494,880355888.0,1,37032
353,1634,880355888.0,1,37033
353,1232,880355888.0,1,37034
353,1198,880355958.0,1,37035
353,1184,880355958.0,1,37036
353,1482,880355994.0,1,37037
353,1684,880355994.0,1,37038
353,1135,880355994.0,1,37039
353,1204,880356025.0,1,37040
353,1826,880356025.0,1,37041
353,1960,880356059.0,1,37042
353,1015,880356059.0,1,37043
353,1043,880356092.0,1,37044
353,1069,880356092.0,1,37045
353,1380,880356131.0,1,37046
353,1362,880356131.0,1,37047
353,1160,880356131.0,1,37048
353,1291,880356166.0,1,37049
353,1078,880356166.0,1,37050
353,1038,880356240.0,1,37051
353,1045,880356240.0,1,37052
353,1669,880356240.0,1,37053
353,1105,880356240.0,1,37054
353,1505,880356240.0,1,37055
40,1695,880371312.0,1,37056
823,1195,880381928.0,1,37057
823,1344,880382355.0,1,37058
823,1017,880382511.0,1,37059
823,1586,880382533.0,1,37060
435,947,880382644.0,1,37061
435,1241,880382685.0,1,37062
435,1472,880382747.0,1,37063
435,1745,880382747.0,1,37064
499,1393,880382768.0,1,37065
499,2490,880382768.0,1,37066
499,1511,880383030.0,1,37067
499,2007,880383030.0,1,37068
499,1426,880383030.0,1,37069
499,1711,880383030.0,1,37070
499,1886,880383064.0,1,37071
499,2099,880383064.0,1,37072
499,1613,880383064.0,1,37073
499,1234,880383098.0,1,37074
499,953,880383098.0,1,37075
499,1637,880383098.0,1,37076
499,1404,880383098.0,1,37077
499,1691,880383126.0,1,37078
499,1453,880383126.0,1,37079
499,1036,880383174.0,1,37080
499,1367,880383174.0,1,37081
499,1442,880383174.0,1,37082
499,1321,880383174.0,1,37083
499,1008,880383200.0,1,37084
499,1238,880383201.0,1,37085
499,1857,880383236.0,1,37086
499,1576,880383236.0,1,37087
499,1265,880383357.0,1,37088
499,1110,880383357.0,1,37089
499,960,880383358.0,1,37090
499,1217,880383358.0,1,37091
499,1534,880383424.0,1,37092
499,1264,880383424.0,1,37093
499,990,880383425.0,1,37094
499,952,880383425.0,1,37095
499,1237,880383467.0,1,37096
499,1208,880383467.0,1,37097
499,1310,880383467.0,1,37098
499,1382,880383467.0,1,37099
499,977,880383468.0,1,37100
499,1235,880383468.0,1,37101
499,1379,880383490.0,1,37102
499,1204,880383588.0,1,37103
499,1035,880383588.0,1,37104
499,1638,880383588.0,1,37105
499,1105,880383588.0,1,37106
499,1311,880383624.0,1,37107
499,1840,880383625.0,1,37108
499,1219,880383625.0,1,37109
499,1303,880383625.0,1,37110
499,1202,880383653.0,1,37111
499,1069,880383653.0,1,37112
499,980,880383653.0,1,37113
499,1135,880383679.0,1,37114
499,1144,880383679.0,1,37115
499,1191,880383703.0,1,37116
499,1291,880383703.0,1,37117
919,1224,880386897.0,1,37118
919,1004,880386897.0,1,37119
919,1048,880386897.0,1,37120
919,1834,880387001.0,1,37121
919,1695,880387080.0,1,37122
919,1275,880387081.0,1,37123
919,1039,880387081.0,1,37124
919,1157,880387129.0,1,37125
919,995,880387130.0,1,37126
919,1029,880387172.0,1,37127
919,1061,880387199.0,1,37128
919,1060,880387199.0,1,37129
919,1301,880387306.0,1,37130
919,1446,880387306.0,1,37131
919,968,880387306.0,1,37132
919,996,880387363.0,1,37133
919,1041,880387396.0,1,37134
919,1806,880387428.0,1,37135
919,1080,880387429.0,1,37136
919,1639,880387429.0,1,37137
919,1521,880387474.0,1,37138
919,1085,880387474.0,1,37139
919,993,880387474.0,1,37140
919,1445,880387474.0,1,37141
919,1017,880387474.0,1,37142
919,969,880387507.0,1,37143
919,1799,880387507.0,1,37144
919,1309,880387525.0,1,37145
919,1980,880387525.0,1,37146
919,1231,880387525.0,1,37147
919,1390,880387579.0,1,37148
919,1084,880387598.0,1,37149
919,1140,880387624.0,1,37150
919,1591,880387624.0,1,37151
919,1588,880387624.0,1,37152
919,1299,880387664.0,1,37153
919,1600,880387664.0,1,37154
919,1177,880387707.0,1,37155
919,1242,880387707.0,1,37156
919,1308,880387792.0,1,37157
919,1068,880387792.0,1,37158
919,1336,880387792.0,1,37159
919,1095,880387875.0,1,37160
919,1148,880387875.0,1,37161
919,1211,880387908.0,1,37162
919,1021,880387908.0,1,37163
919,1558,880387908.0,1,37164
919,1371,880387908.0,1,37165
919,1347,880387908.0,1,37166
919,1102,880387946.0,1,37167
919,954,880387946.0,1,37168
919,1816,880387997.0,1,37169
919,1047,880388021.0,1,37170
919,1326,880388021.0,1,37171
919,1122,880388097.0,1,37172
919,1620,880388097.0,1,37173
919,2058,880388173.0,1,37174
919,1780,880388173.0,1,37175
919,1467,880388211.0,1,37176
919,956,880388211.0,1,37177
919,1753,880388245.0,1,37178
919,1496,880388289.0,1,37179
919,1915,880388306.0,1,37180
919,2046,880388322.0,1,37181
919,1250,880388383.0,1,37182
919,1469,880388383.0,1,37183
919,1389,880388383.0,1,37184
919,1266,880388426.0,1,37185
919,1190,880388426.0,1,37186
919,1475,880388547.0,1,37187
919,1499,880388547.0,1,37188
919,1837,880388562.0,1,37189
122,1567,880388784.0,1,37190
919,1045,880388872.0,1,37191
919,1311,880388872.0,1,37192
499,1966,880390128.0,1,37193
499,1496,880390153.0,1,37194
367,1039,880392193.0,1,37195
367,1364,880392237.0,1,37196
367,1455,880392237.0,1,37197
367,1167,880392268.0,1,37198
367,1304,880392482.0,1,37199
367,995,880392482.0,1,37200
367,1088,880392482.0,1,37201
367,1403,880392592.0,1,37202
367,1737,880392626.0,1,37203
367,1021,880392717.0,1,37204
367,1336,880392717.0,1,37205
367,1396,880392747.0,1,37206
367,1085,880392747.0,1,37207
367,956,880392778.0,1,37208
367,1806,880392778.0,1,37209
367,1445,880392846.0,1,37210
367,1072,880392846.0,1,37211
367,996,880392846.0,1,37212
367,1084,880392846.0,1,37213
367,1817,880392873.0,1,37214
367,993,880392873.0,1,37215
367,1133,880392936.0,1,37216
367,1591,880392936.0,1,37217
367,1080,880392992.0,1,37218
367,968,880392992.0,1,37219
367,1521,880392992.0,1,37220
367,1446,880393056.0,1,37221
367,1639,880393056.0,1,37222
367,1064,880393056.0,1,37223
367,1148,880393095.0,1,37224
367,1347,880393095.0,1,37225
367,1978,880393095.0,1,37226
367,1299,880393191.0,1,37227
367,1017,880393191.0,1,37228
367,1030,880393191.0,1,37229
367,1331,880393223.0,1,37230
367,954,880393223.0,1,37231
367,1027,880393268.0,1,37232
367,1153,880393268.0,1,37233
367,1041,880393307.0,1,37234
367,1609,880393307.0,1,37235
367,1308,880393331.0,1,37236
367,1012,880393380.0,1,37237
367,1496,880393424.0,1,37238
367,1140,880393425.0,1,37239
367,1095,880393425.0,1,37240
367,1309,880393460.0,1,37241
367,1222,880393460.0,1,37242
367,1805,880393511.0,1,37243
367,1092,880393511.0,1,37244
367,1557,880393553.0,1,37245
367,1509,880393553.0,1,37246
367,1068,880393668.0,1,37247
367,961,880393668.0,1,37248
367,2020,880393710.0,1,37249
367,1350,880393753.0,1,37250
367,1558,880393754.0,1,37251
367,1292,880393754.0,1,37252
367,1620,880393783.0,1,37253
367,1475,880393783.0,1,37254
367,1122,880393811.0,1,37255
367,1047,880393811.0,1,37256
367,1793,880393864.0,1,37257
367,967,880393864.0,1,37258
367,1915,880393892.0,1,37259
367,1203,880393892.0,1,37260
367,1427,880393921.0,1,37261
367,1172,880393921.0,1,37262
367,1820,880394000.0,1,37263
367,1650,880394000.0,1,37264
367,1712,880394000.0,1,37265
367,1862,880394000.0,1,37266
367,1595,880394088.0,1,37267
367,1399,880394088.0,1,37268
367,1134,880394088.0,1,37269
367,1600,880394088.0,1,37270
367,1117,880394138.0,1,37271
367,955,880394138.0,1,37272
367,2011,880394138.0,1,37273
367,1280,880394179.0,1,37274
367,1109,880394179.0,1,37275
367,1294,880394179.0,1,37276
367,1626,880394179.0,1,37277
367,1271,880394233.0,1,37278
367,1434,880394233.0,1,37279
367,1980,880394233.0,1,37280
367,1125,880394301.0,1,37281
367,1357,880394301.0,1,37282
367,2063,880394301.0,1,37283
367,1914,880394301.0,1,37284
367,1332,880394331.0,1,37285
367,1508,880394331.0,1,37286
367,2046,880394331.0,1,37287
367,1301,880394367.0,1,37288
367,1001,880394484.0,1,37289
367,1175,880394484.0,1,37290
367,1567,880394520.0,1,37291
367,1264,880394571.0,1,37292
367,1420,880394571.0,1,37293
367,1235,880394571.0,1,37294
367,1123,880394716.0,1,37295
367,966,880394716.0,1,37296
367,1118,880394716.0,1,37297
367,1135,880394840.0,1,37298
367,1160,880394885.0,1,37299
367,1144,880394886.0,1,37300
367,1082,880394929.0,1,37301
367,975,880394929.0,1,37302
367,1343,880394929.0,1,37303
367,1523,880394997.0,1,37304
367,1110,880394997.0,1,37305
367,1100,880394997.0,1,37306
367,1291,880395202.0,1,37307
367,1173,880395202.0,1,37308
367,1241,880395202.0,1,37309
367,1491,880395320.0,1,37310
367,1573,880395320.0,1,37311
367,1310,880395320.0,1,37312
367,1114,880395426.0,1,37313
367,997,880395426.0,1,37314
367,1165,880395487.0,1,37315
367,1832,880395530.0,1,37316
367,1045,880395530.0,1,37317
367,1436,880395575.0,1,37318
367,1191,880395604.0,1,37319
367,1251,880395604.0,1,37320
367,1621,880395634.0,1,37321
367,1305,880395665.0,1,37322
367,1674,880395665.0,1,37323
367,977,880395665.0,1,37324
367,1300,880395698.0,1,37325
367,1415,880395698.0,1,37326
367,1057,880395735.0,1,37327
367,1923,880395735.0,1,37328
367,1161,880395896.0,1,37329
367,1295,880395896.0,1,37330
367,1038,880395896.0,1,37331
367,991,880395924.0,1,37332
367,1472,880395973.0,1,37333
367,1126,880395973.0,1,37334
367,1081,880395973.0,1,37335
367,1010,880396048.0,1,37336
367,1058,880396048.0,1,37337
367,1023,880396048.0,1,37338
367,1731,880396080.0,1,37339
117,1834,880396150.0,1,37340
117,2201,880396249.0,1,37341
367,973,880396256.0,1,37342
367,1183,880396256.0,1,37343
117,1327,880396278.0,1,37344
367,1253,880396292.0,1,37345
367,1787,880396292.0,1,37346
367,1960,880396359.0,1,37347
367,1171,880396359.0,1,37348
367,1590,880396359.0,1,37349
367,1155,880396444.0,1,37350
367,1533,880396444.0,1,37351
117,1548,880396494.0,1,37352
117,1112,880396495.0,1,37353
117,1984,880396495.0,1,37354
367,1484,880396511.0,1,37355
367,1453,880396511.0,1,37356
117,1829,880396518.0,1,37357
117,1776,880396541.0,1,37358
117,2188,880396541.0,1,37359
117,1813,880396602.0,1,37360
367,1418,880396622.0,1,37361
367,1367,880396622.0,1,37362
367,1145,880396622.0,1,37363
367,1152,880396622.0,1,37364
367,1501,880396622.0,1,37365
367,1440,880396622.0,1,37366
367,1438,880396659.0,1,37367
367,1808,880396659.0,1,37368
117,1497,880396702.0,1,37369
117,1727,880396792.0,1,37370
117,2264,880396792.0,1,37371
117,1116,880396792.0,1,37372
117,1503,880396831.0,1,37373
117,1480,880396831.0,1,37374
117,2014,880396831.0,1,37375
117,1770,880396861.0,1,37376
117,1686,880396861.0,1,37377
117,1359,880396881.0,1,37378
604,1435,880402272.0,1,37379
604,1233,880402272.0,1,37380
604,1596,880402327.0,1,37381
604,1807,880402368.0,1,37382
604,1455,880402450.0,1,37383
604,987,880402450.0,1,37384
604,1039,880402450.0,1,37385
604,1016,880402527.0,1,37386
604,1644,880402564.0,1,37387
604,1348,880402633.0,1,37388
604,1195,880402633.0,1,37389
604,1290,880402633.0,1,37390
531,1294,880402784.0,1,37391
531,1124,880402916.0,1,37392
531,1214,880402916.0,1,37393
531,1474,880402957.0,1,37394
604,992,880402982.0,1,37395
604,1657,880402982.0,1,37396
604,1004,880402982.0,1,37397
604,1695,880402982.0,1,37398
604,1042,880402983.0,1,37399
604,1512,880402983.0,1,37400
604,1224,880402983.0,1,37401
604,1187,880402983.0,1,37402
604,1324,880402983.0,1,37403
604,1083,880402983.0,1,37404
531,1541,880402996.0,1,37405
531,1284,880402996.0,1,37406
604,1303,880403055.0,1,37407
604,1038,880403239.0,1,37408
604,1110,880403239.0,1,37409
604,1880,880403280.0,1,37410
604,993,880403280.0,1,37411
604,1133,880403320.0,1,37412
604,1052,880403320.0,1,37413
604,1582,880403388.0,1,37414
604,1631,880403484.0,1,37415
604,953,880403484.0,1,37416
604,1300,880403484.0,1,37417
604,1442,880403484.0,1,37418
604,2089,880403537.0,1,37419
604,980,880403537.0,1,37420
604,1328,880403537.0,1,37421
604,1130,880403606.0,1,37422
604,1219,880403606.0,1,37423
604,2404,880403606.0,1,37424
604,1160,880403690.0,1,37425
604,1652,880403690.0,1,37426
604,1446,880403765.0,1,37427
604,1840,880403765.0,1,37428
604,1301,880403765.0,1,37429
604,1010,880403765.0,1,37430
604,1273,880403810.0,1,37431
604,1033,880403810.0,1,37432
604,1311,880403810.0,1,37433
604,1204,880403810.0,1,37434
604,975,880403855.0,1,37435
604,1404,880403855.0,1,37436
604,1543,880403856.0,1,37437
604,1518,880403856.0,1,37438
604,1044,880403899.0,1,37439
604,1169,880403899.0,1,37440
604,1995,880404636.0,1,37441
604,1069,880404636.0,1,37442
604,1511,880404693.0,1,37443
604,1113,880404693.0,1,37444
604,1828,880404693.0,1,37445
604,2100,880404846.0,1,37446
604,973,880404847.0,1,37447
604,1144,880404916.0,1,37448
604,1184,880404916.0,1,37449
604,1118,880404916.0,1,37450
